priority,pack_id,year,make,model,trim,powertrain,oem_family,schedule_kind,segment,manual_share_policy,retry_kind,v1_blocked_reason
"1854","chevrolet-malibu-2024-ls","2024","Chevrolet","Malibu","LS","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1855","chevrolet-malibu-2024-rs","2024","Chevrolet","Malibu","RS","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1856","chevrolet-malibu-2024-premier","2024","Chevrolet","Malibu","Premier","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1857","chevrolet-malibu-2023-ls","2023","Chevrolet","Malibu","LS","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1858","chevrolet-malibu-2023-rs","2023","Chevrolet","Malibu","RS","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1859","chevrolet-malibu-2023-premier","2023","Chevrolet","Malibu","Premier","","chevy","fixed_interval","volume_sedan","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1869","chevrolet-blazer-2025-lt","2025","Chevrolet","Blazer","LT","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1870","chevrolet-blazer-2025-rs","2025","Chevrolet","Blazer","RS","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1871","chevrolet-blazer-2025-premier","2025","Chevrolet","Blazer","Premier","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1872","chevrolet-blazer-2024-lt","2024","Chevrolet","Blazer","LT","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1873","chevrolet-blazer-2024-rs","2024","Chevrolet","Blazer","RS","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1874","chevrolet-blazer-2024-premier","2024","Chevrolet","Blazer","Premier","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1875","chevrolet-blazer-2023-lt","2023","Chevrolet","Blazer","LT","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1876","chevrolet-blazer-2023-rs","2023","Chevrolet","Blazer","RS","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1877","chevrolet-blazer-2023-premier","2023","Chevrolet","Blazer","Premier","","chevy","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1923","buick-enclave-2025-preferred","2025","Buick","Enclave","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1924","buick-enclave-2025-essence","2025","Buick","Enclave","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1925","buick-enclave-2025-avenir","2025","Buick","Enclave","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1926","buick-enclave-2024-preferred","2024","Buick","Enclave","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1927","buick-enclave-2024-essence","2024","Buick","Enclave","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1928","buick-enclave-2024-avenir","2024","Buick","Enclave","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1929","buick-enclave-2023-preferred","2023","Buick","Enclave","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1930","buick-enclave-2023-essence","2023","Buick","Enclave","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1931","buick-enclave-2023-avenir","2023","Buick","Enclave","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1932","buick-enclave-2022-preferred","2022","Buick","Enclave","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1933","buick-enclave-2022-essence","2022","Buick","Enclave","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1934","buick-enclave-2022-avenir","2022","Buick","Enclave","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1941","buick-encore-gx-2025-preferred","2025","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1942","buick-encore-gx-2025-essence","2025","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1943","buick-encore-gx-2025-avenir","2025","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1944","buick-encore-gx-2024-preferred","2024","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1945","buick-encore-gx-2024-essence","2024","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1946","buick-encore-gx-2024-avenir","2024","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1947","buick-encore-gx-2023-preferred","2023","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1948","buick-encore-gx-2023-essence","2023","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1949","buick-encore-gx-2023-avenir","2023","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1950","buick-encore-gx-2022-preferred","2022","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1951","buick-encore-gx-2022-essence","2022","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1952","buick-encore-gx-2022-avenir","2022","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1953","buick-encore-gx-2021-preferred","2021","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1954","buick-encore-gx-2021-essence","2021","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1955","buick-encore-gx-2021-avenir","2021","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1956","buick-encore-gx-2020-preferred","2020","Buick","Encore GX","Preferred","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1957","buick-encore-gx-2020-essence","2020","Buick","Encore GX","Essence","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1958","buick-encore-gx-2020-avenir","2020","Buick","Encore GX","Avenir","","buick","fixed_interval","volume_suv","","tier_d","Candidate failed required PDF checks (HTTP 404; content-type text/html;charset=utf-8; magic <!DOC; size 0 bytes). No alternate direct OEM PDF was verified."
"1959","chrysler-pacifica-2025-touring","2025","Chrysler","Pacifica","Touring","","chrysler","fixed_interval","volume_minivan","","tier_d","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1960","chrysler-pacifica-2025-touring-l","2025","Chrysler","Pacifica","Touring L","","chrysler","fixed_interval","volume_minivan","","tier_d","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
