priority,pack_id,year,make,model,trim,powertrain,segment,oem_family,schedule_kind,source_tier,primary_pdf_url,alternate_pdf_urls,manual_type,maintenance_section_title,manual_share_applied,shared_from_pack_id,estimated_pdf_pages,http_status,content_type,sha256_if_downloaded,confidence,notes,blocked_reason
"1697","ford-bronco-sport-2024-outer-banks","2024","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2024_Ford_Bronco_Sport_Owners_Manual_version_1_om_EN-US.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","ford-bronco-sport-2024-base","518","200","application/pdf","def9633e9d9490643e41f1475707316bdfe3ff8bdc64baa6b629ec2aab2ff077","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 45245267 bytes, SHA-256 def9633e9d9490643e41f1475707316bdfe3ff8bdc64baa6b629ec2aab2ff077. OEM host www.fordservicecontent.com; extracted text confirms 2024 Bronco Sport applicability and a complete maintenance section. Same validated document shared from ford-bronco-sport-2024-base.",""
"1698","ford-bronco-sport-2023-base","2023","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1699","ford-bronco-sport-2023-big-bend","2023","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1700","ford-bronco-sport-2023-outer-banks","2023","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1701","ford-bronco-sport-2022-base","2022","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1702","ford-bronco-sport-2022-big-bend","2022","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1703","ford-bronco-sport-2022-outer-banks","2022","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1704","ford-bronco-sport-2021-base","2021","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1705","ford-bronco-sport-2021-big-bend","2021","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1706","ford-bronco-sport-2021-outer-banks","2021","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1707","volkswagen-tiguan-2025-s","2025","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1708","volkswagen-tiguan-2025-se","2025","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1709","volkswagen-tiguan-2025-sel-r-line","2025","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1710","volkswagen-tiguan-2024-s","2024","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1711","volkswagen-tiguan-2024-se","2024","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1712","volkswagen-tiguan-2024-sel-r-line","2024","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1713","volkswagen-tiguan-2023-s","2023","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","C","https://manuals.startmycar.com/published/Volkswagen-Tiguan_2023_EN_US_16ca8b27e5.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","403","200","application/pdf","e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 26854506 bytes, SHA-256 e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef. Tier C mirror host manuals.startmycar.com; PDF text identifies Volkswagen as publisher and confirms 2023 Tiguan applicability. Primary validation row for this document.",""
"1714","volkswagen-tiguan-2023-se","2023","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","C","https://manuals.startmycar.com/published/Volkswagen-Tiguan_2023_EN_US_16ca8b27e5.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","volkswagen-tiguan-2023-s","403","200","application/pdf","e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 26854506 bytes, SHA-256 e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef. Tier C mirror host manuals.startmycar.com; PDF text identifies Volkswagen as publisher and confirms 2023 Tiguan applicability. Same validated document shared from volkswagen-tiguan-2023-s.",""
"1715","volkswagen-tiguan-2023-sel-r-line","2023","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","C","https://manuals.startmycar.com/published/Volkswagen-Tiguan_2023_EN_US_16ca8b27e5.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","volkswagen-tiguan-2023-s","403","200","application/pdf","e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 26854506 bytes, SHA-256 e497c5adcae1f6adb2f5a0aa8b79808a803b2df40d410b8800824b3a276dd8ef. Tier C mirror host manuals.startmycar.com; PDF text identifies Volkswagen as publisher and confirms 2023 Tiguan applicability. Same validated document shared from volkswagen-tiguan-2023-s.",""
"1716","volkswagen-tiguan-2022-s","2022","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1717","volkswagen-tiguan-2022-se","2022","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1718","volkswagen-tiguan-2022-sel-r-line","2022","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1719","volkswagen-tiguan-2021-s","2021","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1720","volkswagen-tiguan-2021-se","2021","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1721","volkswagen-tiguan-2021-sel-r-line","2021","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1722","volkswagen-tiguan-2020-s","2020","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1723","volkswagen-tiguan-2020-se","2020","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1724","volkswagen-tiguan-2020-sel-r-line","2020","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public Volkswagen owner-literature PDF document ID was verified for this exact model year; portal/HTML records are insufficient."
"1725","hyundai-palisade-2025-se","2025","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","C","https://manuals.startmycar.com/published/Hyundai-Palisade_2025_EN_US_b4142e9172.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","636","200","application/pdf","4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 24456366 bytes, SHA-256 4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6. Tier C mirror host manuals.startmycar.com; PDF text identifies Hyundai as publisher and confirms 2025 Palisade applicability. Primary validation row for this document.",""
"1726","hyundai-palisade-2025-sel","2025","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","C","https://manuals.startmycar.com/published/Hyundai-Palisade_2025_EN_US_b4142e9172.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","hyundai-palisade-2025-se","636","200","application/pdf","4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 24456366 bytes, SHA-256 4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6. Tier C mirror host manuals.startmycar.com; PDF text identifies Hyundai as publisher and confirms 2025 Palisade applicability. Same validated document shared from hyundai-palisade-2025-se.",""
"1727","hyundai-palisade-2025-limited","2025","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","C","https://manuals.startmycar.com/published/Hyundai-Palisade_2025_EN_US_b4142e9172.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","hyundai-palisade-2025-se","636","200","application/pdf","4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 24456366 bytes, SHA-256 4ea01e4df22a6cfc489ce34d464961922164eb8ce626b54f238d10470ec898f6. Tier C mirror host manuals.startmycar.com; PDF text identifies Hyundai as publisher and confirms 2025 Palisade applicability. Same validated document shared from hyundai-palisade-2025-se.",""
"1728","hyundai-palisade-2024-se","2024","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","C","https://manuals.startmycar.com/published/Hyundai-Palisade_2024_EN_US_e671929815.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","632","200","application/pdf","9421f7d6fa724e1bb72be81a79c3e857c8a2d420705b5fdb798d593542e388f6","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 9862415 bytes, SHA-256 9421f7d6fa724e1bb72be81a79c3e857c8a2d420705b5fdb798d593542e388f6. Tier C mirror host manuals.startmycar.com; PDF text identifies Hyundai as publisher and confirms 2024 Palisade applicability. Primary validation row for this document.",""
